,state_location,zip_location,school_counts,enrollment_mean,g12_enrollment_mean,teachers_fte_mean,g12_students_retained_mean,students_SAT_ACT_mean,salaries_teachers_mean,salaries_total_mean,expenditures_nonpersonnel_mean
12543,TX,79733,1,396.0,36.0,27.0,0.0,42.0,1453229.0,1715870.0,160198.0
12544,TX,79735,1,672.0,139.0,46.0,5.0,15.0,2497757.0,3165080.25,6584041.0
12545,TX,79739,1,149.0,20.0,17.0,0.0,20.0,1874165.0,3035325.0,463672.0
12546,TX,79744,1,117.0,30.0,16.0,0.0,52.0,909786.0,1095379.0,80304.0
12547,TX,79745,1,366.0,73.0,26.0,7.0,48.0,1284105.0,1860576.0,282900.0
12548,TX,79752,1,143.0,34.0,16.0,0.0,72.0,939925.0,1267851.5,193716.0
12549,TX,79756,1,602.0,142.0,45.0,2.0,322.0,2753427.0,3421459.0,244275.0
12550,TX,79761,1,333.0,69.0,28.0,4.0,73.0,1150364.0,1541359.5,346562.0
12551,TX,79762,2,2350.0,452.0,140.0,31.0,558.0,6771224.5,8779585.25,1564231.5
12552,TX,79763,1,3807.0,682.0,222.0,84.0,710.0,9661607.0,12165308.0,735532.0
12553,TX,79772,1,673.0,137.0,47.0,1.0,0.0,6339692.0,7900024.0,3547155.0
12554,TX,79778,1,160.0,19.0,18.0,0.0,17.0,929847.0,1206414.5,255061.0
12555,TX,79782,1,271.0,65.0,22.0,0.0,48.0,1224317.0,1461463.62,218853.0
12556,TX,79789,1,172.0,33.0,22.0,0.0,13.0,1327360.0,1641565.5,177057.0
12557,TX,79821,1,239.0,58.0,15.0,0.0,62.0,790124.0,1126815.5,542088.0
12558,TX,79830,1,314.0,78.0,30.0,0.0,115.0,1223571.0,1519503.0,158236.0
12559,TX,79836,2,498.0,117.0,28.0,2.0,234.0,1478926.5,2017450.0,210471.5
12560,TX,79838,1,761.0,156.0,65.0,2.0,112.0,3522485.0,4799640.0,120078.0
12561,TX,79839,1,110.0,31.0,11.0,0.0,36.0,582137.0,731505.19,127053.0
12562,TX,79845,1,454.0,89.0,38.0,0.0,104.0,1663647.0,2452244.0,1714020.0
12563,TX,79849,1,1035.0,214.0,76.0,6.0,95.0,3639577.0,4274231.0,1206628.0
12564,TX,79853,1,348.0,62.0,23.0,6.0,57.0,1325345.0,1801061.38,636335.0
12565,TX,79902,1,1436.0,344.0,95.0,14.0,680.0,4455523.0,5367970.0,512175.0
12566,TX,79904,1,1853.0,386.0,119.0,18.0,770.0,5710862.0,6894333.0,642989.0
12567,TX,79905,3,1054.0,239.0,71.0,21.0,438.0,3260675.0,3990707.0,694749.33
12568,TX,79907,3,1391.0,291.0,93.0,11.0,81.0,4401355.67,5741519.33,1166236.67
12569,TX,79912,3,1994.0,447.0,118.0,18.0,969.0,5161654.67,6116333.0,545133.33
12570,TX,79915,3,1148.0,260.0,72.0,11.0,114.0,3584103.0,4863021.33,398652.0
12571,TX,79924,3,1492.0,325.0,100.0,20.0,421.0,4366000.0,5619369.33,778731.33
12572,TX,79925,3,1198.0,342.0,76.0,11.0,360.0,3608177.0,4617560.67,395403.0
12573,TX,79927,2,1462.0,310.0,80.0,11.0,380.0,4141902.0,5492858.5,523300.0
12574,TX,79928,2,1858.0,416.0,106.0,20.0,640.0,5167160.0,6612734.0,601761.5
12575,TX,79930,2,690.0,160.0,66.0,16.0,292.0,3198068.0,4023328.5,1772790.0
12576,TX,79932,2,944.0,228.0,62.0,8.0,102.0,2922666.0,3707676.62,542779.0
12577,TX,79935,1,1733.0,418.0,110.0,31.0,64.0,4928915.0,6586492.0,527256.0
12578,TX,79936,2,2582.0,602.0,139.0,26.0,699.0,6754246.5,8399727.5,750290.0
12579,TX,79938,3,1763.0,412.0,103.0,15.0,554.0,4821101.67,6128793.67,606777.67
12580,UT,84001,1,302.0,51.0,13.0,0.0,42.0,734235.0,959730.56,133651.0
12581,UT,84003,3,1651.0,543.0,60.0,1.0,849.0,2695598.0,3725717.54,2436096.67
12582,UT,84005,1,444.0,104.0,23.0,0.0,92.0,1011490.0,1421590.0,1925366.0
12583,UT,84009,1,313.0,9.0,43.0,0.0,0.0,884106.0,1277944.12,1504902.0
12584,UT,84010,2,1776.0,559.0,64.0,0.0,760.0,3669277.0,4738073.75,350289.0
12585,UT,84015,1,1898.0,595.0,73.0,0.0,742.0,3903570.0,4964114.5,386889.0
12586,UT,84017,1,335.0,78.0,17.0,0.0,92.0,1157596.0,1327657.0,223014.0
12587,UT,84020,2,1323.0,246.0,56.0,0.0,398.0,3084448.5,4109583.88,397252.0
12588,UT,84021,1,346.0,58.0,16.0,0.0,40.0,891877.0,1155482.5,152869.0
12589,UT,84029,1,918.0,202.0,38.0,2.0,474.0,2929611.0,4100608.25,245513.0
12590,UT,84032,1,2089.0,524.0,72.0,0.0,429.0,7148072.0,10098681.0,2285200.0
12591,UT,84036,1,462.0,104.0,20.0,0.0,112.0,1363936.0,2019060.62,331465.0
12592,UT,84037,2,1386.0,437.0,63.0,0.0,664.0,2985149.5,3747366.75,432507.5
12593,UT,84041,3,1595.0,495.0,54.0,0.0,709.0,3282578.0,4331727.83,1574773.67
12594,UT,84042,1,639.0,95.0,32.0,0.0,284.0,1625790.0,2283870.75,2199944.0
12595,UT,84043,2,1999.0,485.0,63.0,4.0,701.0,3248518.0,4557141.62,2401445.0
12596,UT,84044,1,2518.0,551.0,67.0,0.0,614.0,5262234.0,6713595.5,334255.0
12597,UT,84045,1,3070.0,866.0,75.0,10.0,1256.0,4745327.0,6349750.0,2799702.0
12598,UT,84046,1,86.0,12.0,8.0,0.0,8.0,522931.0,658659.0,150603.0
12599,UT,84047,1,2098.0,449.0,93.0,0.0,638.0,5146027.0,7206062.0,386339.0
12600,UT,84050,1,903.0,218.0,31.0,0.0,681.0,1214133.0,1938820.0,421522.0
12601,UT,84057,2,1386.0,440.0,52.0,1.0,572.0,2636515.0,3743683.75,1720336.0
12602,UT,84058,2,202.0,64.0,6.0,0.0,86.0,531491.5,957713.38,5032121.0
12603,UT,84060,1,1228.0,395.0,59.0,0.0,528.0,5266630.0,6746543.0,2051814.0
12604,UT,84062,1,2120.0,676.0,72.0,0.0,1034.0,3853166.0,5162888.0,2527833.0
12605,UT,84064,1,138.0,38.0,10.0,0.0,34.0,680252.0,902233.56,364282.0
12606,UT,84065,2,1406.0,407.0,50.0,0.0,554.0,2905257.0,4177065.81,588807.5
12607,UT,84066,1,947.0,194.0,36.0,0.0,200.0,1548820.0,2221279.25,335359.0
12608,UT,84067,1,1755.0,567.0,66.0,67.0,671.0,3891251.0,5015793.5,2043857.0
12609,UT,84070,1,2025.0,471.0,84.0,0.0,649.0,4763782.0,6423444.0,386339.0
12610,UT,84072,1,81.0,13.0,6.0,0.0,21.0,319098.0,404690.22,66190.0
12611,UT,84074,3,1153.0,261.0,49.0,5.0,705.0,4614993.62,5842992.29,640351.77
12612,UT,84075,1,2222.0,687.0,75.0,0.0,865.0,4320608.0,5639510.0,463156.0
12613,UT,84078,1,1725.0,363.0,45.0,15.0,411.0,3653767.0,5645238.0,2844809.0
12614,UT,84081,1,2733.0,881.0,99.0,0.0,1115.0,5787974.0,8048076.5,977038.0
12615,UT,84083,2,101.0,19.0,29.0,0.0,5.0,591025.0,876403.84,86094.0
12616,UT,84087,1,1453.0,477.0,55.0,0.0,668.0,3389913.0,4427469.0,371011.0
12617,UT,84088,3,950.0,259.0,35.0,2.0,293.0,2112438.0,3077000.17,1085298.33
12618,UT,84094,2,1152.0,204.0,54.0,0.0,342.0,2572521.5,3587481.5,346005.0
12619,UT,84095,2,1528.0,442.0,64.0,0.0,626.0,3513076.0,4864558.75,1180673.5
12620,UT,84096,1,3021.0,899.0,93.0,0.0,1262.0,6096357.0,8338339.5,816273.0
12621,UT,84097,1,1206.0,395.0,45.0,0.0,570.0,2206137.0,3292814.0,1766527.0
12622,UT,84098,1,114.0,26.0,43.0,0.0,48.0,245506.0,462463.0,480846.0
12623,UT,84102,2,1075.0,238.0,49.0,8.0,212.0,3204272.0,4069113.88,782694.0
12624,UT,84103,1,2750.0,583.0,102.0,117.0,530.0,8020556.0,9683985.0,1690404.0
12625,UT,84106,2,973.0,216.0,38.0,18.0,210.0,3016448.0,3922431.25,1034658.5
12626,UT,84107,1,1490.0,488.0,68.0,0.0,427.0,3952287.0,4735554.0,1436016.0
12627,UT,84109,1,2018.0,473.0,59.0,0.0,681.0,4559803.0,5743571.5,255970.0
12628,UT,84115,2,336.0,76.0,25.0,4.0,66.0,692669.0,954053.81,109582.0
12629,UT,84116,1,409.0,45.0,43.0,0.0,45.0,1640261.0,1939421.38,3702460.0
12630,UT,84118,1,2374.0,539.0,65.0,0.0,548.0,5047762.0,6340804.5,382970.0
12631,UT,84119,5,823.0,185.0,52.0,4.0,169.0,1839073.8,2431396.02,233798.8
12632,UT,84120,1,2607.0,635.0,86.0,0.0,674.0,5806937.0,7299353.0,518636.0
12633,UT,84121,3,1392.0,317.0,58.0,0.0,435.0,3613765.0,4790075.17,723502.0
12634,UT,84123,1,1805.0,544.0,69.0,0.0,686.0,4231635.0,5493834.5,167111.0
12635,UT,84124,1,1585.0,525.0,64.0,0.0,683.0,3689683.0,4744501.5,235807.0
12636,UT,84302,1,1463.0,433.0,58.0,0.0,571.0,3447452.0,4691487.0,444791.0
12637,UT,84312,1,994.0,324.0,40.0,0.0,376.0,2528782.0,3323579.0,318147.0
12638,UT,84319,1,1380.0,347.0,60.0,6.0,307.0,3235893.0,4305745.5,1873127.0
12639,UT,84321,1,1584.0,396.0,71.0,44.0,382.0,3914270.0,4944712.5,1366667.0
12640,UT,84326,1,1494.0,327.0,43.0,8.0,372.0,3632815.0,4555452.5,1689697.0
12641,UT,84335,1,1320.0,353.0,59.0,9.0,341.0,3584311.0,4625060.0,2076991.0
12642,UT,84341,1,171.0,38.0,8.0,0.0,62.0,415713.0,625543.19,641023.0
12643,UT,84403,1,1234.0,387.0,57.0,0.0,394.0,3187455.0,4170130.25,368175.0
12644,UT,84404,3,1187.0,384.0,56.0,21.0,396.0,2933922.67,3642161.88,2156970.33
12645,UT,84405,2,941.0,247.0,52.0,23.0,310.0,2372523.0,3323394.75,1068624.0
12646,UT,84414,1,1997.0,649.0,78.0,60.0,847.0,4281880.0,5358694.0,2124394.0
12647,UT,84501,1,890.0,201.0,29.0,0.0,184.0,2174355.0,2887935.5,1387802.0
12648,UT,84510,1,29.0,8.0,3.0,0.0,5.0,337368.0,572700.0,401505.0
12649,UT,84511,1,420.0,115.0,43.0,0.0,140.0,1254372.0,1938712.0,1631507.0
12650,UT,84513,1,591.0,122.0,22.0,0.0,124.0,1580928.0,2100236.0,363573.0
12651,UT,84525,1,91.0,14.0,8.0,0.0,16.0,408576.0,561923.0,182417.0
12652,UT,84532,1,451.0,96.0,25.0,0.0,112.0,1492330.0,1492664.0,185655.0
12653,UT,84533,1,10.0,0.0,1.0,0.0,1.0,84836.0,97692.0,6908.0
12654,UT,84534,1,262.0,58.0,15.0,0.0,64.0,927500.0,1538736.0,2125206.0
12655,UT,84535,1,269.0,39.0,13.0,0.0,68.0,975272.0,1503890.0,1147281.0
12656,UT,84536,1,217.0,26.0,15.0,0.0,51.0,808481.0,1379242.0,1098836.0
12657,UT,84604,2,2025.0,490.0,80.0,33.0,323.0,4194620.5,6081717.25,6088223.5
12658,UT,84624,1,515.0,124.0,26.0,4.0,103.0,1341917.0,2081108.75,106304.0
12659,UT,84628,1,122.0,21.0,6.0,0.0,20.0,493014.0,707818.38,222174.0
12660,UT,84631,1,332.0,75.0,18.0,2.0,79.0,1308206.0,1789715.0,95508.0
12661,UT,84634,1,315.0,76.0,20.0,4.0,80.0,1002944.0,1284886.75,393199.0
12662,UT,84642,1,652.0,149.0,28.0,6.0,129.0,1543644.0,1732950.0,427374.0
12663,UT,84647,1,657.0,135.0,32.0,9.0,194.0,1519022.0,2060351.62,232457.0
12664,UT,84648,1,743.0,179.0,30.0,0.0,135.0,1884111.0,2197255.0,1228216.0
12665,UT,84651,1,1394.0,411.0,53.0,2.0,566.0,2897471.0,4619497.0,1326213.0
12666,UT,84653,1,1301.0,398.0,49.0,12.0,635.0,2737291.0,4190439.0,956901.0
12667,UT,84654,1,294.0,54.0,14.0,0.0,104.0,802995.0,1006592.81,133697.0
12668,UT,84660,2,1452.0,432.0,50.0,8.0,690.0,2909063.0,4502749.75,1233800.0
12669,UT,84663,2,928.0,260.0,36.0,8.0,374.0,2041284.5,2995486.31,589654.0
12670,UT,84701,1,709.0,160.0,30.0,4.0,169.0,1458593.0,1827872.5,247160.0
12671,UT,84713,1,466.0,76.0,18.0,0.0,108.0,1247092.0,1622091.25,291103.0
12672,UT,84715,1,147.0,37.0,12.0,2.0,47.0,581618.0,793554.44,95529.0
12673,UT,84720,2,712.0,164.0,29.0,0.0,184.0,1450743.5,1885906.97,798542.0
12674,UT,84721,1,1089.0,247.0,45.0,0.0,196.0,2479756.0,3023652.0,996953.0
12675,UT,84725,1,434.0,57.0,27.0,3.0,156.0,1433726.0,1922922.0,344686.0
12676,UT,84726,1,65.0,9.0,6.0,0.0,10.0,325616.0,507440.12,380590.0
12677,UT,84728,1,21.0,1.0,2.0,0.0,5.0,200390.0,249438.0,20883.0
12678,UT,84737,1,970.0,290.0,42.0,34.0,586.0,2144671.0,2929472.75,534452.0
12679,UT,84738,1,378.0,96.0,17.0,0.0,94.0,954986.0,1442139.0,42500.0
12680,UT,84740,1,155.0,27.0,13.0,1.0,23.0,704346.0,797593.25,153975.0
12681,UT,84741,2,142.0,31.0,8.0,0.0,27.0,445606.5,586410.5,31539.5
12682,UT,84751,1,232.0,38.0,9.0,0.0,52.0,650569.0,867591.81,161671.0
12683,UT,84754,1,441.0,87.0,21.0,0.0,108.0,988818.0,1213968.75,197301.0
12684,UT,84758,1,136.0,25.0,10.0,0.0,25.0,526311.0,703024.0,46349.0
12685,UT,84759,1,135.0,37.0,9.0,0.0,45.0,466290.0,749643.25,749643.0
12686,UT,84761,1,356.0,53.0,20.0,0.0,47.0,1064445.0,1332996.0,508943.0
12687,UT,84770,4,816.0,229.0,38.0,10.0,388.0,1460701.5,2089908.14,405187.0
12688,UT,84776,1,138.0,22.0,8.0,0.0,22.0,483283.0,762280.12,576978.0
12689,UT,84784,1,263.0,23.0,43.0,1.0,77.0,573592.0,843368.0,473540.0
12690,UT,84790,2,1310.0,420.0,48.0,17.0,876.0,2742436.0,3661545.75,752769.5
12691,VA,20105,1,2047.0,459.0,141.0,17.0,602.0,7057871.0,8574445.0,153555.0
12692,VA,20109,1,2700.0,609.0,168.0,22.0,288.0,9408919.0,12101922.0,778409.0
12693,VA,20110,1,2223.0,450.0,137.0,29.0,327.0,8228769.0,10878421.0,1106873.0
12694,VA,20111,2,1667.0,380.0,102.0,14.0,304.0,6167316.0,7641177.25,1147081.5
12695,VA,20112,1,2283.0,385.0,125.0,9.0,451.0,7235320.0,9468849.0,1022119.0
12696,VA,20124,1,2602.0,629.0,162.0,9.0,778.0,9460079.0,12663164.0,281092.0
12697,VA,20132,1,1367.0,357.0,111.0,4.0,409.0,5681409.0,7156345.5,106386.0
12698,VA,20147,2,1612.0,396.0,122.0,6.0,509.0,6286134.0,7742222.5,113964.0
12699,VA,20148,1,1764.0,408.0,127.0,5.0,602.0,7128831.0,8686279.0,150535.0
12700,VA,20151,2,2746.0,670.0,173.0,7.0,791.0,10775337.0,14326894.0,442812.5
12701,VA,20152,1,1921.0,429.0,140.0,9.0,642.0,7025263.0,8567123.0,143072.0
12702,VA,20164,1,1518.0,383.0,142.0,12.0,211.0,6450945.0,7899937.0,129951.0
12703,VA,20165,1,1665.0,425.0,134.0,13.0,404.0,6625094.0,8082716.5,137006.0
12704,VA,20169,1,2964.0,716.0,172.0,2.0,907.0,9509984.0,12181092.0,998934.0
12705,VA,20170,1,2390.0,489.0,174.0,5.0,459.0,10520100.0,13353707.0,207739.0
12706,VA,20175,1,1505.0,390.0,121.0,9.0,429.0,6275091.0,7780488.0,105025.0
12707,VA,20176,1,1593.0,307.0,102.0,5.0,480.0,5837271.0,7189734.5,110048.0
12708,VA,20181,3,1657.0,435.0,110.0,8.0,429.0,5783127.33,7349756.0,467767.33
12709,VA,20186,1,1318.0,338.0,105.0,0.0,304.0,5417879.0,6667042.0,210706.0
12710,VA,20191,1,2520.0,601.0,190.0,4.0,610.0,9409962.0,12403036.0,350770.0
12711,VA,22003,1,2187.0,498.0,155.0,15.0,397.0,9342612.0,12307349.0,525849.0
12712,VA,22015,1,4297.0,718.0,271.0,7.0,861.0,16081759.0,20698394.0,436822.0
12713,VA,22026,1,2029.0,468.0,120.0,12.0,404.0,6796653.0,8966267.0,751967.0
12714,VA,22030,1,2373.0,578.0,153.0,4.0,684.0,9517786.0,12806380.0,333746.0
12715,VA,22031,1,2477.0,664.0,167.0,3.0,868.0,8604869.0,11520320.0,386824.0
12716,VA,22032,1,3907.0,726.0,250.0,0.0,904.0,14413870.0,19118494.0,558023.0
12717,VA,22042,1,2166.0,446.0,162.0,9.0,373.0,9203109.0,12163924.0,588527.0
12718,VA,22043,2,1548.0,364.0,100.0,6.0,535.0,6709324.5,9448493.25,765917.5
12719,VA,22044,1,2215.0,448.0,155.0,5.0,407.0,9713131.0,12582860.0,619014.0
12720,VA,22079,1,2241.0,583.0,143.0,5.0,711.0,8022294.0,10895898.0,364786.0
12721,VA,22101,2,2075.0,504.0,122.0,4.0,723.0,7506438.0,10264188.5,291316.5
12722,VA,22150,1,1786.0,408.0,136.0,9.0,332.0,8459010.0,11225866.0,677737.0
12723,VA,22152,1,2219.0,554.0,130.0,3.0,724.0,7746146.0,10462437.0,292386.0
12724,VA,22181,2,2444.0,582.0,150.0,2.0,828.0,8355307.5,11048575.0,408095.5
12725,VA,22191,1,2367.0,526.0,146.0,28.0,219.0,7321850.0,9703009.0,1142869.0
12726,VA,22192,2,2556.0,602.0,150.0,10.0,387.0,8674693.0,11189990.0,766432.0
12727,VA,22193,2,2260.0,552.0,132.0,14.0,470.0,7703792.5,10003525.5,620352.0
12728,VA,22201,1,2437.0,585.0,152.0,14.0,553.0,11910214.0,14765575.0,215974.0
12729,VA,22204,1,168.0,114.0,17.0,58.0,0.0,1319414.0,1846727.0,63588.0
12730,VA,22206,1,2248.0,523.0,136.0,39.0,410.0,10592746.0,13633192.0,117882.0
12731,VA,22207,1,2190.0,509.0,130.0,15.0,492.0,8953706.0,11371464.0,295353.0
12732,VA,22302,1,3963.0,862.0,330.0,39.0,1566.0,21784198.0,27550920.0,1107563.0
12733,VA,22307,1,2660.0,628.0,171.0,13.0,546.0,10722834.0,14355650.0,390587.0
12734,VA,22309,1,2083.0,490.0,157.0,8.0,334.0,8707391.0,11530611.0,1201691.0
12735,VA,22310,1,2093.0,456.0,145.0,10.0,477.0,9321093.0,12432674.0,384193.0
12736,VA,22312,1,1786.0,433.0,103.0,0.0,627.0,9534124.0,12516787.0,1157180.0
12737,VA,22315,1,2961.0,488.0,190.0,3.0,587.0,10994527.0,15100531.0,316336.0
12738,VA,22401,1,1004.0,231.0,73.0,7.0,129.0,4380960.0,5576894.0,383158.0
12739,VA,22405,1,1960.0,501.0,126.0,28.0,394.0,6475401.0,7895720.0,454044.0
12740,VA,22407,3,1760.0,437.0,103.0,13.0,53.0,3994894.67,5238483.25,181321.33
12741,VA,22443,1,222.0,44.0,17.0,0.0,41.0,988209.0,1233472.5,227345.0
12742,VA,22464,1,1753.0,431.0,103.0,7.0,348.0,5367315.0,6844456.5,707986.0
12743,VA,22473,1,431.0,94.0,34.0,2.0,98.0,1667636.0,2051950.25,197588.0
12744,VA,22485,1,1300.0,322.0,92.0,3.0,232.0,3159695.0,4110350.5,165754.0
12745,VA,22503,1,365.0,88.0,30.0,5.0,64.0,1503089.0,2147995.75,231664.0
12746,VA,22514,1,1170.0,277.0,67.0,9.0,163.0,3790417.0,5219672.0,738745.0
12747,VA,22520,1,456.0,105.0,37.0,3.0,17.0,1365364.0,1696078.25,81555.0
12748,VA,22551,1,1181.0,272.0,81.0,4.0,30.0,3073936.0,4089699.75,144094.0
12749,VA,22553,1,1174.0,279.0,70.0,4.0,36.0,2937412.0,3972448.25,151055.0
12750,VA,22554,2,1982.0,508.0,116.0,20.0,462.0,5972100.0,7262406.25,449663.5
12751,VA,22556,2,1764.0,461.0,112.0,16.0,350.0,5461076.0,6836564.75,452383.0
12752,VA,22560,1,549.0,123.0,43.0,7.0,49.0,1647723.0,2300497.5,128938.0
12753,VA,22572,1,475.0,80.0,36.0,0.0,92.0,1668085.0,2195669.0,866283.0
12754,VA,22601,1,1313.0,303.0,102.0,8.0,227.0,5744716.0,7280903.0,333204.0
12755,VA,22603,2,1383.0,345.0,106.0,4.0,218.0,5298168.0,6985180.75,265444.0
12756,VA,22611,1,673.0,155.0,53.0,2.0,176.0,2980656.0,3728209.75,153725.0
12757,VA,22630,2,853.0,224.0,65.0,4.0,122.0,2851457.5,3940718.12,165917.5
12758,VA,22655,1,1511.0,375.0,119.0,8.0,234.0,6278278.0,8022393.5,292723.0
12759,VA,22657,1,606.0,134.0,47.0,0.0,79.0,1918997.0,2448639.0,107999.0
12760,VA,22664,1,797.0,193.0,77.0,8.0,41.0,2485912.0,3168662.0,211335.0
12761,VA,22701,2,1247.0,314.0,87.0,8.0,136.0,3322052.5,4365833.0,327356.0
12762,VA,22712,1,1271.0,335.0,109.0,6.0,158.0,4858866.0,6057475.0,195539.0
12763,VA,22727,1,542.0,125.0,43.0,2.0,88.0,2325905.0,2785622.75,392667.0
12764,VA,22747,1,359.0,81.0,33.0,3.0,60.0,1777805.0,2298325.25,310046.0
12765,VA,22801,1,1798.0,458.0,121.0,46.0,10.0,6514233.0,9259578.0,520512.0
12766,VA,22812,1,1020.0,273.0,69.0,6.0,115.0,3266858.0,4402806.0,77731.0
12767,VA,22815,1,1020.0,245.0,62.0,3.0,68.0,2936664.0,4080932.0,79072.0
12768,VA,22827,1,704.0,167.0,49.0,2.0,59.0,2235504.0,3133794.0,50791.0
12769,VA,22835,1,518.0,138.0,37.0,1.0,100.0,1652355.0,2191617.75,49308.0
12770,VA,22846,1,942.0,204.0,61.0,10.0,92.0,2809773.0,3732074.0,65597.0
12771,VA,22847,1,509.0,118.0,43.0,0.0,61.0,1719331.0,2271455.0,148840.0
12772,VA,22849,1,552.0,127.0,45.0,0.0,103.0,1965640.0,2493305.0,65083.0
12773,VA,22901,2,1582.0,394.0,122.0,13.0,416.0,5826742.0,7938562.0,902474.0
12774,VA,22902,1,1130.0,255.0,83.0,9.0,277.0,4091185.0,5733485.0,1050496.0
12775,VA,22903,1,100.0,24.0,13.0,3.0,16.0,817640.0,1098712.38,85454.0
12776,VA,22932,1,1139.0,284.0,78.0,8.0,374.0,3862412.0,5473485.5,806526.0
12777,VA,22939,1,762.0,196.0,53.0,6.0,132.0,2867152.0,3600213.0,49789.0
12778,VA,22949,1,636.0,159.0,48.0,2.0,112.0,2920047.0,3531693.75,1099284.0
12779,VA,22960,1,1484.0,355.0,95.0,8.0,232.0,4359972.0,5733427.0,285901.0
12780,VA,22963,1,1444.0,266.0,102.0,4.0,200.0,3853687.0,5012874.0,726234.0
12781,VA,22973,1,942.0,219.0,66.0,6.0,0.0,3574888.0,4613921.0,267501.0
12782,VA,22980,1,837.0,169.0,65.0,17.0,0.0,2725645.0,3465857.0,165344.0
12783,VA,23002,1,547.0,133.0,39.0,0.0,126.0,1844052.0,2291812.0,368839.0
12784,VA,23005,1,1408.0,350.0,99.0,6.0,306.0,5705549.0,6705333.0,300204.0
12785,VA,23030,1,305.0,44.0,27.0,2.0,26.0,1164972.0,1634416.12,176559.0
12786,VA,23040,1,418.0,95.0,31.0,2.0,0.0,1499284.0,1949205.0,208109.0
12787,VA,23059,1,1793.0,471.0,91.0,5.0,657.0,5413510.0,6476024.0,85931.0
12788,VA,23060,1,1778.0,450.0,94.0,3.0,490.0,5465442.0,6580906.0,88750.0
12789,VA,23061,1,1762.0,466.0,104.0,20.0,0.0,5371429.0,7017992.5,213179.0
12790,VA,23063,1,838.0,197.0,59.0,13.0,89.0,2679498.0,3572128.0,885371.0
12791,VA,23075,1,1872.0,409.0,110.0,7.0,292.0,6107249.0,7503778.0,87507.0
12792,VA,23085,1,210.0,30.0,24.0,0.0,6.0,924429.0,1360590.88,274410.0
12793,VA,23086,1,706.0,152.0,51.0,4.0,131.0,2355538.0,2949014.25,826752.0
12794,VA,23109,1,395.0,101.0,32.0,6.0,72.0,1448898.0,2075195.0,328133.0
12795,VA,23111,1,1507.0,390.0,105.0,11.0,361.0,6093090.0,7002275.5,279413.0
12796,VA,23112,3,2021.0,493.0,121.0,13.0,651.0,6390187.33,7655115.67,155192.0
12797,VA,23113,1,2077.0,503.0,129.0,15.0,720.0,6652086.0,7721521.5,170138.0
12798,VA,23114,1,1686.0,399.0,98.0,10.0,650.0,4940859.0,5921937.5,124835.0
12799,VA,23116,2,1490.0,368.0,96.0,13.0,460.0,5672896.5,6727296.25,294559.5
12800,VA,23117,1,1468.0,385.0,109.0,7.0,265.0,5212807.0,6754893.0,63449.0
12801,VA,23124,1,987.0,260.0,66.0,14.0,27.0,3577282.0,4751910.0,956072.0
12802,VA,23135,1,1329.0,317.0,74.0,1.0,256.0,3767247.0,4413485.5,256783.0
12803,VA,23139,1,1440.0,346.0,102.0,4.0,270.0,3815398.0,4909160.0,630177.0
12804,VA,23149,1,395.0,102.0,32.0,2.0,58.0,1194563.0,2055580.62,1375664.0
12805,VA,23181,1,273.0,73.0,22.0,0.0,42.0,1716883.0,2178821.0,78040.0
12806,VA,23188,3,1038.0,250.0,67.0,4.0,232.0,3079979.0,3766556.08,556975.67
12807,VA,23220,1,181.0,36.0,15.0,1.0,67.0,817177.0,977246.0,30168.0
12808,VA,23222,1,236.0,54.0,18.0,0.0,92.0,1103445.0,1388135.0,26417.0
12809,VA,23223,2,648.0,136.0,50.0,10.0,108.0,2763217.0,3285353.5,109930.5
12810,VA,23225,3,854.0,173.0,59.0,12.0,124.0,3278360.67,3852902.0,89677.0
12811,VA,23227,2,1206.0,274.0,79.0,8.0,243.0,4364332.0,5295091.0,97715.0
12812,VA,23228,1,1667.0,391.0,99.0,10.0,270.0,5778374.0,7093643.0,78818.0
12813,VA,23229,1,1805.0,433.0,96.0,15.0,401.0,5702992.0,6916619.0,95103.0
12814,VA,23230,1,734.0,168.0,45.0,2.0,158.0,2389014.0,3065929.0,112044.0
12815,VA,23231,1,1588.0,386.0,100.0,8.0,224.0,5759153.0,6980841.0,110952.0
12816,VA,23234,1,1801.0,382.0,117.0,31.0,289.0,5759048.0,6932539.5,132455.0
12817,VA,23236,1,1472.0,351.0,84.0,10.0,308.0,4690360.0,5644491.5,130349.0
12818,VA,23238,1,1828.0,452.0,93.0,5.0,558.0,5556171.0,6726517.0,82243.0
12819,VA,23294,1,1757.0,442.0,101.0,13.0,395.0,6152476.0,7344943.0,89506.0
12820,VA,23320,1,2265.0,498.0,166.0,13.0,380.0,7856519.0,9319081.0,336813.0
12821,VA,23321,1,2129.0,529.0,136.0,15.0,371.0,7002652.0,8525097.0,169652.0
12822,VA,23322,2,1620.0,398.0,99.0,8.0,364.0,5352773.0,6729836.25,64057.5
12823,VA,23323,2,1859.0,438.0,114.0,6.0,418.0,6513090.5,7886924.25,96102.0
12824,VA,23325,1,1690.0,332.0,110.0,13.0,205.0,6022635.0,7467415.0,154090.0
12825,VA,23336,1,286.0,40.0,24.0,0.0,33.0,1245053.0,1571973.0,111458.0
12826,VA,23347,1,458.0,113.0,37.0,2.0,114.0,1495065.0,2035299.38,239331.0
12827,VA,23416,1,622.0,125.0,42.0,3.0,58.0,2351862.0,2907301.0,269058.0
12828,VA,23418,1,739.0,163.0,42.0,1.0,107.0,2461659.0,2968937.0,253625.0
